0.079630232334	00000000000	1000000
1.01131428715	00001000000	1000000
18.0552433340	10001000000	1100000
19.1271376669	11001000000	1100000
19.3592241472	01001000000	1100000
20.4128345921	00001000000	1100000
23.2705989169	10001000000	0100000
30.4381070779	10011000000	0110000
32.0923617387	10001000000	1110000
33.1954036058	10001010000	1100100
33.2789770767	10000010000	1100100
33.8497521333	11000010000	1100100
34.1154660718	01000010000	1100100
35.2516557272	00000010000	1100100
36.2036568894	00000110000	1110100
36.6712436916	00000110100	1110110
38.1584586868	00000100100	1110110
38.2429333896	10000100100	0110110
38.4758085176	10000100000	0100010
38.5597560584	10000000000	0100010
41.5003077207	10001000000	0100010
41.8846202520	10001000001	0100010
42.7870368999	10001000000	0100000
45.0595835504	10011000000	0110000
46.7643066367	10001000000	1110000
47.8674588530	10001010000	1100100
47.9510353970	10000010000	1100100
48.5045982101	11100010000	1100100
48.8540049084	01100010000	1100100
49.8736571268	00000010000	1100100
50.8752900159	00000110000	1110100
51.3604094934	00000110100	1110110
53.0141288907	00000100100	1110110
53.1645798558	10000100100	0110110
53.3485378728	10000100000	0100010
53.4316914580	10000000000	0100010
56.3566408580	10001000000	0100010
56.8916940561	10001000001	0100010
57.7931770658	10001000000	0100000
59.5476601076	10011000000	0110000
61.2857578268	10001000000	1110000
62.3893260177	10001010000	1100100
62.4745882507	10000010000	1100100
63.1430268372	11000010000	1100100
63.4600201981	01000010000	1100100
64.5283453623	00000010000	1100100
65.4142342113	00000110000	1101100
65.5697489485	00000100000	1101100
66.1821647723	00000101000	1101101
67.5865083411	10000101000	0101101
68.0701558438	10000100000	0100001
68.1704009867	10000000000	0100001
71.0971712885	10001000000	0100001
71.7126877857	10001000010	0100001
72.6158229607	10001000000	0100000
74.4201346819	10011000000	0110000
75.9744218888	10001000000	1110000
77.0810823722	10001010000	1100100
77.1787892037	10000010000	1100100
77.8498521460	10100010000	1100100
77.8561677532	11100010000	1100100
78.2858324172	01100010000	1100100
79.4223983774	00000010000	1100100
80.0883609509	00000110000	1110100
80.5541751815	00000110100	1110110
82.0909816750	00000100100	1110110
82.4592066869	00000100000	1100010
82.5419021133	00000000000	1100010
83.1605815823	10000000000	0100010
85.4825699914	10001000000	0100010
85.9512482732	10001000001	0100010
86.8530810480	10001000000	0100000
89.2774671082	10011000000	0110000
90.9646860146	10001000000	1110000
92.0501102794	10001010000	1100100
92.1350082203	10000010000	1100100
92.8049970038	10100010000	1100100
92.8192781485	11100010000	1100100
93.2703298883	01100010000	1100100
94.4071548200	00000010000	1100100
95.0586624836	00000110000	1101100
95.2257610953	00000100000	1101100
95.8299811848	00000101000	1101101
97.7649477797	00000100000	1100001
97.8494794730	00000000000	1100001
97.9654844401	10000000000	0100001
100.773120606	10001000000	0100001
101.374271311	10001000010	0100001
102.276765064	10001000000	0100000
104.147974673	10011000000	0110000
105.819824587	10001000000	1110000
106.945793111	10001010000	1100100
107.031136639	10000010000	1100100
107.577813940	11000010000	1100100
107.858948554	01000010000	1100100
108.961750167	00000010000	1100100
109.963855741	00000110000	1101100
110.131287356	00000100000	1101100
110.715862770	00000101000	1101101
112.621708346	00000100000	1100001
112.704148712	00000000000	1100001
112.988442386	10000000000	0100001
115.645451028	10001000000	0100001
116.196969168	10001000010	0100001
117.149286571	10001000000	0100000
118.753546331	10011000000	0110000
120.408587963	10001000000	1110000
121.512104471	10001010000	1100100
121.596818590	10000010000	1100100
122.132131877	11000010000	1100100
122.414094249	01000010000	1100100
123.468442777	00000010000	1100100
124.519135812	00000110000	1110100
124.987645078	00000110100	1110110
126.408439899	00000100100	1110110
126.724430898	00000100000	1100010
126.809028242	00000000000	1100010
127.577483451	10000000000	0100010
129.751924895	10001000000	0100010
130.167366802	10001000001	0100010
131.037300271	10001000000	0100000
133.209933665	10011000000	0110000
134.846745327	10001000000	1110000
135.949961517	10001010000	1100100
136.032652474	10000010000	1100100
136.605737042	11000010000	1100100
136.906351226	01000010000	1100100
137.887672875	00000010000	1100100
138.941344780	00000110000	1110100
139.408386261	00000110100	1110110
140.846145250	00000100100	1110110
141.162898637	00000100000	1100010
141.247037263	00000000000	1100010
142.282988760	10000000000	0100010
144.170278904	10001000000	0100010
144.621358580	10001000001	0100010
145.523694213	10001000000	0100000
147.695737307	10011000000	0110000
149.434869236	10001000000	1110000
150.520510009	10001010000	1100100
150.613805945	10000010000	1100100
151.241349389	11000010000	1100100
151.674413089	01000010000	1100100
152.810284827	00000010000	1100100
153.545797301	00000110000	1110100
154.014087265	00000110100	1110110
155.533528982	00000100100	1110110
155.867986015	00000100000	1100010
155.954034940	00000000000	1100010
156.287109675	10000000000	0100010
158.877948734	10001000000	0100010
159.344031155	10001000001	0100010
160.246013949	10001000000	0100000
162.485213624	10011000000	0110000
164.173157762	10001000000	1110000
165.279594194	10001010000	1100100
165.377237610	10000010000	1100100
165.981721420	11000010000	1100100
166.313423075	01000010000	1100100
167.383456836	00000010000	1100100
168.318227037	00000110000	1110100
168.751902826	00000110100	1110110
170.323836409	00000100100	1110110
170.389750094	10000100100	0110110
170.623910022	10000100000	0100010
170.708139163	10000000000	0100010
173.647975930	10001000000	0100010
174.048640540	10001000001	0100010
174.951192400	10001000000	0100000
177.108187493	10011000000	0110000
178.801310222	10001000000	1110000
179.914310338	10001010000	1100100
179.999163581	10000010000	1100100
180.517837323	11100010000	1100100
180.838728665	01100010000	1100100
181.904983734	00000010000	1100100
182.922638771	00000110000	1110100
183.407587557	00000110100	1110110
184.927482962	00000100100	1110110
185.328387546	00000100000	1100010
185.412992713	00000000000	1100010
186.716439659	10000000000	0100010
188.336243293	10001000000	0100010
188.855033251	10001000001	0100010
189.758408960	10001000000	0100000
191.628009146	10011000000	0110000
193.233151420	10001000000	1110000
194.302593486	10001010000	1100100
194.385737293	10000010000	1100100
195.057236883	11000010000	1100100
195.371976885	01000010000	1100100
196.491750208	00000010000	1100100
197.327033184	00000110000	1101100
197.477386092	00000100000	1101100
198.113071633	00000101000	1101101
199.432369756	10000101000	0101101
200.000497829	10000100000	0100001
200.083995592	10000000000	0100001
203.008239315	10001000000	0100001
203.559783716	10001000010	0100001
204.463103272	10001000000	0100000
206.333434836	10011000000	0110000
208.122482606	10001000000	1110000
209.224681070	10001010000	1100100
209.309818706	10000010000	1100100
209.844988399	11000010000	1100100
210.160780211	01000010000	1100100
211.248295803	00000010000	1100100
212.250030940	00000110000	1110100
212.736516233	00000110100	1110110
214.238141160	00000100100	1110110
214.639141008	00000100000	1100010
214.728415483	00000000000	1100010
216.177225038	10000000000	0100010
217.663477621	10001000000	0100010
218.233198353	10001000001	0100010
219.150597632	10001000000	0100000
221.038759116	10011000000	0110000
222.727236842	10001000000	1110000
223.813317056	10001010000	1100100
223.898356914	10000010000	1100100
224.469151247	11000010000	1100100
224.753364464	01000010000	1100100
225.802803150	00000010000	1100100
226.820927520	00000110000	1110100
227.288831960	00000110100	1110110
228.776442257	00000100100	1110110
228.893738729	10000100100	0110110
229.060502941	10000100000	0100010
229.145033237	10000000000	0100010
232.084485319	10001000000	0100010
232.471554625	10001000001	0100010
233.404999239	10001000000	0100000
235.762405557	10011000000	0110000
237.498844127	10001000000	1110000
238.601977905	10001010000	1100100
238.702363569	10000010000	1100100
239.173264759	10100010000	1100100
239.204415366	11100010000	1100100
239.538737465	01100010000	1100100
240.607545931	00000010000	1100100
241.60999736	00000110000	1110100
242.061329582	00000110100	1110110
243.534635268	00000100100	1110110
243.599603302	10000100100	0110110
243.834514163	10000100000	0100010
243.933549096	10000000000	0100010
246.842414609	10001000000	0100010
247.275128822	10001000001	0100010
248.145056145	10001000000	0100000
250.501553968	10011000000	0110000
252.240308196	10001000000	1110000
253.344133961	10001010000	1100100
253.442160666	10000010000	1100100
254.046771866	11000010000	1100100
254.311468357	01000010000	1100100
255.364859780	00000010000	1100100
256.368616682	00000110000	1101100
256.533275319	00000100000	1101100
257.135123598	00000101000	1101101
259.007957436	00000100000	1100001
259.106348153	00000000000	1100001
260.614718351	10000000000	0100001
262.030741058	10001000000	0100001
262.581264658	10001000010	0100001
263.516906758	10001000000	0100000
265.087657510	10011000000	0110000
266.876743553	10001000000	1110000
268.013854554	10001010000	1100100
268.085672620	10000010000	1100100
268.685177585	11100010000	1100100
269.016787050	01100010000	1100100
270.025666949	00000010000	1100100
271.007974477	00000110000	1110100
271.455068451	00000110100	1110110
272.791734983	10000110100	0110110
273.009235531	10000100100	0110110
273.343506228	10000100000	0100010
273.427454327	10000000000	0100010
276.367703996	10001000000	0100010
276.835522671	10001000001	0100010
277.720878212	10001000000	0100000
279.645273352	10011000000	0110000
281.398041371	10001000000	1110000
282.500650781	10001010000	1100100
282.584700290	10000010000	1100100
283.204959569	10100010000	1100100
283.210391824	11100010000	1100100
283.520777920	01100010000	1100100
284.575149076	00000010000	1100100
285.508563798	00000110000	1101100
285.642612120	00000100000	1101100
286.243766456	00000101000	1101101
288.182105268	00000100000	1100001
288.267067183	00000000000	1100001
289.587076570	10000000000	0100001
291.189852062	10001000000	0100001
291.724550467	10001000010	0100001
292.677457330	10001000000	0100000
294.500491543	10011000000	0110000
296.137183916	10001000000	1110000
297.222769374	10001010000	1100100
297.307724026	10000010000	1100100
297.860707157	11000010000	1100100
298.142523421	01000010000	1100100
299.262571081	00000010000	1100100
300.247711930	00000110000	1101100
300.399133689	00000100000	1101100
301.022006149	00000101000	1101101
302.620212904	10000101000	0101101
302.903979137	10000100000	0100001
302.987703744	10000000000	0100001
305.931092918	10001000000	0100001
306.497442273	10001000010	0100001
307.400712102	10001000000	0100000
309.053782534	10011000000	0110000
310.761454040	10001000000	1110000
311.863353024	10001010000	1100100
311.981295388	10000010000	1100100
312.631988423	11000010000	1100100
312.998608203	01000010000	1100100
314.100851365	00000010000	1100100
314.885648316	00000110000	1110100
